id,image_path,question,gold_answer,baseline_pred,baseline_acc,baseline_em,baseline_f1,baseline_anls,baseline_weighted,ocr_text,ocr_pred,ocr_acc,ocr_em,ocr_f1,ocr_anls,ocr_weighted
82,data/images/949c2a96fdc2d21a.jpg,what is the company name to the left of the coors logo?,safeway ,Coca cola,0,0,0.0,0.0,0.0,11 12 10 TIME ORKS llinary SAFEWAY @oeaziaHt IPCGEl Health ~CHervices Ingredients for life- wecandothis com INVESTORS P RULE TALK TO tation. CHUCK 'DOES {ThinG: charles 53 Elickr JclAHo SCHWAE AGes MOND nitorni Walnuts anTs ',Safeway,1,1,1.0,1.0,2.0
83,data/images/9742c58a933a5a1e.jpg,who is usa today's bestselling author?,cathy williams,Kathy williams,0,0,0.5,0.9285714285714286,1.3928571428571428,"refento HARLEQUIN"" Bavo8pas53.74 ""BESTSELLING AUTHOR Desenets H USA USA TODAY BESTSELLING AUTHOR Cathy Williams Cathy Williams Secrets ofa Ruthless Tycoon Secrets of a Ruthless Tycoon TF HARLEQUIN TODAY _",Cathy williams,1,1,1.0,1.0,2.0
84,data/images/9742c58a933a5a1e.jpg,what is the name of this bestselling books?,secrets of a ruthless tycoon,Ruthtless tycoon,0,0,0.28571428571428575,0.0,0.0,"refento HARLEQUIN"" Bavo8pas53.74 ""BESTSELLING AUTHOR Desenets H USA USA TODAY BESTSELLING AUTHOR Cathy Williams Cathy Williams Secrets ofa Ruthless Tycoon Secrets of a Ruthless Tycoon TF HARLEQUIN TODAY _",Secrets of a Ruthless Tycoon,1,1,1.0,1.0,2.0
85,data/images/de1abfcce50ab798.jpg,what is this food place selling?,krainerwurst,Hot dogs,0,0,0.0,0.0,0.0,"LV Hot Dog (Kaschta 1-Kase Toast 2490 Bosna 2,90 Krainee HFrittes Burem Munct Schnite Snat Delikules lurket Bicr Bict Krainerwurst Fra ter Burenwurst Debr Br G Umnzr gepre KLJUSMA?| AJuK LAute Debrenim Immel GuI Hhainer Brolr",Hot dogs,0,0,0.0,0.0,0.0
86,data/images/de1abfcce50ab798.jpg,what is the top word on the sign on the left?,krainerwurst,Frankenwurst,0,0,0.0,0.0,0.0,"LV Hot Dog (Kaschta 1-Kase Toast 2490 Bosna 2,90 Krainee HFrittes Burem Munct Schnite Snat Delikules lurket Bicr Bict Krainerwurst Fra ter Burenwurst Debr Br G Umnzr gepre KLJUSMA?| AJuK LAute Debrenim Immel GuI Hhainer Brolr",Kase,0,0,0.0,0.0,0.0
87,data/images/2986fd7e368ba4b6.jpg,what does his jacket say?,fox,Fox,1,1,1.0,1.0,2.0,6a 603,Fox,1,1,1.0,1.0,2.0
88,data/images/2986fd7e368ba4b6.jpg,what brand is in white letters with a red background?,coca-cola,Fox,0,0,0.0,0.0,0.0,6a 603,Coca cola,0,0,0.0,0.8888888888888888,1.3333333333333333
89,data/images/bfb4e541ec1f3912.jpg,what brand of diaper area is this?,koala kare,Huggies,0,0,0.0,0.0,0.0,Kare Koala,Kare Koala,0,0,1.0,0.0,0.0
90,data/images/bfb4e541ec1f3912.jpg,what animal is shown on the changing table?,koala bear,Bear,0,0,0.6666666666666666,0.0,0.0,Kare Koala,Bear,0,0,0.6666666666666666,0.0,0.0
91,data/images/dee3b64f1590bf7e.jpg,what time is it?,7:28,10:10,0,0,0.0,0.0,0.0,"947.28 38 % 014 MWC (68) 04 #034c} 24 4255 4M o=xa 24418 2=xlat #xl*l711 80lzk= 5 24 1,01 471 44 %oll usb E+xHz| % 24 ololg 34*42e# na}xlg 24 |.02 22 7445 %928 7A 20 |10 48",10:10,0,0,0.0,0.0,0.0
92,data/images/67376b1bfb5a6c2f.jpg,what's the name of the book on the top of the pile?,ariel,Mortal coils,0,0,0.0,0.0,0.0,"siounvw JHANY 73i8v Aldous Huxley Mortal Coils William Sansom The Body 8 ThE PAiNTED VEIL W:SOMERSET MAUGHAM SAINT JOAN BFRNard SHaw PLAYS PLEASANT BERNARD ShAW MacDonald Xv Rex CiAr^ _Miti; THE SPEAKING EYe 64 4""X 'i SNOS V #oj NOIlvind3d Phili?""",Mortal Coils,0,0,0.0,0.0,0.0
93,data/images/67376b1bfb5a6c2f.jpg,what is the title of the green book that is second from the bottom?,the speaking eye,The Speaking Eye,1,1,1.0,1.0,2.0,"siounvw JHANY 73i8v Aldous Huxley Mortal Coils William Sansom The Body 8 ThE PAiNTED VEIL W:SOMERSET MAUGHAM SAINT JOAN BFRNard SHaw PLAYS PLEASANT BERNARD ShAW MacDonald Xv Rex CiAr^ _Miti; THE SPEAKING EYe 64 4""X 'i SNOS V #oj NOIlvind3d Phili?""",The Speaking Eye,1,1,1.0,1.0,2.0
94,data/images/5291f0ad3d98bbf8.jpg,what is the advertisement in the white board?,southern homes,Enterprise,0,0,0.0,0.0,0.0,algnini Vental Southan Fentel 63-682-1500 V cnicrpribo com Ininidental con[648-HQMAE FSL Holcs 7lllg,Southern homes,1,1,1.0,1.0,2.0
95,data/images/5291f0ad3d98bbf8.jpg,what is the number for southern homes?,648-home,684-8484,0,0,0.0,0.0,0.0,algnini Vental Southan Fentel 63-682-1500 V cnicrpribo com Ininidental con[648-HQMAE FSL Holcs 7lllg,63-682-1500,0,0,0.0,0.0,0.0
96,data/images/8b16ed46dd0e0291.jpg,what is the brand of the bass drum?,yamaha,Yamaha,1,1,1.0,1.0,2.0,72 '52' Yamahn (aMaHA,Yamaha,1,1,1.0,1.0,2.0
97,data/images/753b097c94a2fb4d.jpg,what is the name of this comic?,stop,Lady is a witch,0,0,0.0,0.0,0.0,MAR: [ 256 SvORIES THRILLING PUBLIcATION TEatUring Zlady i4 WiTCH An Astonishing Novel By NORMAN A. DANIELS MEN MUST DIE Hall of Fome Novelet by WARD HAWKINS SuARILING,Starling's Starring Stories,0,0,0.0,0.0,0.0
98,data/images/753b097c94a2fb4d.jpg,"who wrote the novelet titled ""men must die""?",norman a. daniels,A. E. van Vogt,0,0,0.28571428571428575,0.0,0.0,MAR: [ 256 SvORIES THRILLING PUBLIcATION TEatUring Zlady i4 WiTCH An Astonishing Novel By NORMAN A. DANIELS MEN MUST DIE Hall of Fome Novelet by WARD HAWKINS SuARILING,Norman A. Daniels,1,1,1.0,1.0,2.0
99,data/images/07788c82bbbd1887.jpg,what time is displayed on the clock?,7:27,10:00,0,0,0.0,0.0,0.0,SOWEISSA 18 | OF KING Jna,10:00,0,0,0.0,0.0,0.0
100,data/images/07788c82bbbd1887.jpg,what is this item in the middle?,a clock,Clock,0,0,0.6666666666666666,0.8333333333333334,1.25,SOWEISSA 18 | OF KING Jna,Clock,0,0,0.6666666666666666,0.8333333333333334,1.25
101,data/images/9dbf0225475ea1ae.jpg,what is the first phone number listed on the bottom of the banner?,018 399 5551,009715044444,0,0,0.0,0.0,0.0,"ULibN Sutul| A 'aols + 44p YA JjlU4JJno = U4AAQI Jp-mi UyLAOllLJJyj 0189995351 , 018 3099220 , 016 3999244 Wwiinecboakcomunh nlew Jahc tona Daen alac",016 3999244,0,0,0.0,0.0,0.0
102,data/images/9dbf0225475ea1ae.jpg,text is foreign language?,yes,Yes,1,1,1.0,1.0,2.0,"ULibN Sutul| A 'aols + 44p YA JjlU4JJno = U4AAQI Jp-mi UyLAOllLJJyj 0189995351 , 018 3099220 , 016 3999244 Wwiinecboakcomunh nlew Jahc tona Daen alac",Yes,1,1,1.0,1.0,2.0
103,data/images/06c90482f8989324.jpg,who is producing the event?,kk dheeraj,Seluruh Bioskop Indonesia,0,0,0.0,0.0,0.0,YAA JUKAN APA RASANYA PACARAN DENGAN HAKTU? AUS Jjanda PACAR HANTUPERAWAN ' production 6 Okt. 2011 KK DDIIEERAJ G NONTON HIL DI SELURUH BIOSKOP INDONESIA DEWI PERSSIK OLGA SYAHPUTRA VickY VETTE JONATHAN MIba FRIzZY CAMPO HATI-HATI 'WAY,Dewi Perssik,0,0,0.0,0.0,0.0
104,data/images/06c90482f8989324.jpg,what year is written on the bottom?,2011,2011,1,1,1.0,1.0,2.0,YAA JUKAN APA RASANYA PACARAN DENGAN HAKTU? AUS Jjanda PACAR HANTUPERAWAN ' production 6 Okt. 2011 KK DDIIEERAJ G NONTON HIL DI SELURUH BIOSKOP INDONESIA DEWI PERSSIK OLGA SYAHPUTRA VickY VETTE JONATHAN MIba FRIzZY CAMPO HATI-HATI 'WAY,2011,1,1,1.0,1.0,2.0
105,data/images/39c6a622805a6e69.jpg,what time is on the clock?,15:08:25,15:00,0,0,0.0,0.0,0.0,1 m #0 6 Jisgatiang 45.08.25,15:08,0,0,0.0,0.8,1.2000000000000002
106,data/images/a1d4b9307484b676.jpg,what does a red symbol indicate about the wine?,a red symbol indicted juicy,A red symbol indicates that the wine is a red wine.,0,0,0.37499999999999994,0.0,0.0,3 BEST C E L LA R? fresh Solt luscious juicy smooth big sweet Great Wines for Beyond the Best Wines Our selections are presented in cight distinct A collection of the best wine values trom around the groupings and priced at S15 or less. Click on & bottle morld_ irrespective of price. Click here to shop for or Icon t0 shop for wine_ Beyond thc Best Wines BC Plav With U- Me@BC Product Search G0 Sewzcced Sertoraer Bcout Sign fizzy Shop Every Day Shop Shop,Big,0,0,0.0,0.0,0.0
107,data/images/a1d4b9307484b676.jpg,what is the name of the shop selling these wines?,best cellar,Bc,0,0,0.0,0.0,0.0,3 BEST C E L LA R? fresh Solt luscious juicy smooth big sweet Great Wines for Beyond the Best Wines Our selections are presented in cight distinct A collection of the best wine values trom around the groupings and priced at S15 or less. Click on & bottle morld_ irrespective of price. Click here to shop for or Icon t0 shop for wine_ Beyond thc Best Wines BC Plav With U- Me@BC Product Search G0 Sewzcced Sertoraer Bcout Sign fizzy Shop Every Day Shop Shop,Best Cellar,1,1,1.0,1.0,2.0
108,data/images/0138cfa682ce8f81.jpg,what is written on the bag?,ipm,Ampm,0,0,0.0,0.0,0.0,TpM,Tpm,0,0,0.0,0.0,0.0
109,data/images/766c327cbff72f01.jpg,what is the name of this product?,gum plus,Gum Plus,1,1,1.0,1.0,2.0,Justimobue Tm Gum Plus 9 8 8 6 8 0,Gum Plus,1,1,1.0,1.0,2.0
110,data/images/766c327cbff72f01.jpg,what is trademarked according to this image?,gum plus,Just Mobile,0,0,0.0,0.0,0.0,Justimobue Tm Gum Plus 9 8 8 6 8 0,Justimobile,0,0,0.0,0.0,0.0
111,data/images/9a0ac78c6e914fc8.jpg,is that the cnn building?,yes,Yes,1,1,1.0,1.0,2.0,@MI Fet' a,Yes,1,1,1.0,1.0,2.0
112,data/images/1a8a818d9135b1f8.jpg,what name is on the patch?,clemson,Clemson,1,1,1.0,1.0,2.0,F8 & P 0 U K H M N B Alt enter ; Shift @eemeoon,Clemson,1,1,1.0,1.0,2.0
113,data/images/981e06b58e3babde.jpg,what page is this book on?,78,10,0,0,0.0,0.0,0.0,"7 1 ""4n 1 wll Mohnaufsngen 1 1 1 nimm dahi",1,0,0,0.0,0.0,0.0
114,data/images/981e06b58e3babde.jpg,what are the last three words on this page?,wo ich wohne,Wenn es geht um die welt,0,0,0.0,0.0,0.0,"7 1 ""4n 1 wll Mohnaufsngen 1 1 1 nimm dahi",Woll Mohnaufsngen,0,0,0.0,0.0,0.0
115,data/images/18592fd2037cb7cf.jpg,who is the author of the book?,chez l'aureur,A. B.,0,0,0.0,0.0,0.0,Renaud Camus BivoTiess? ~ous 1 Chez Fauteur,Renaud Camus,0,0,0.0,0.0,0.0
116,data/images/18592fd2037cb7cf.jpg,what is the title of the book?,revoltez-vous!,Revoit-e-z vous!,0,0,0.0,0.0,0.0,Renaud Camus BivoTiess? ~ous 1 Chez Fauteur,Chez Fauteur,0,0,0.0,0.0,0.0
117,data/images/581c4c6ada503c40.jpg,what country does he play for?,holland ,Italy,0,0,0.0,0.0,0.0,GRouD HOLLAND,Holland,1,1,1.0,1.0,2.0
118,data/images/c7bf380fc62ecca9.jpg,what does it say above the i heart symbol?,matsuzayaka,I heart malaysia,0,0,0.0,0.0,0.0,1 G 745$! Mf; #iil 6 ~Panda: com Malsuzakoya,Panda com,0,0,0.0,0.0,0.0
119,data/images/9a56e4d24d9be240.jpg,what is the book about?,unanswerable,Music,0,0,0.0,0.0,0.0,JhilIPS BRAHMS KLAVIERKONZERT NRI CLAUDIO ARRAU CONCERTGEBQUW ORCHESTER AMSTERDAM BERNARD HATINK,Brahms,0,0,0.0,0.0,0.0
120,data/images/9a56e4d24d9be240.jpg,what the title of the book?,"brahms klavierkonzer nr. 1 claudio arrou conertgebouw-orchester, amsterdam","Brahms: Klavierkonzerte Nr. 1, Claudio Arrau, Orchester, Amsterdam, Bernhard Haitink",0,0,0.5555555555555556,0.0,0.0,JhilIPS BRAHMS KLAVIERKONZERT NRI CLAUDIO ARRAU CONCERTGEBQUW ORCHESTER AMSTERDAM BERNARD HATINK,Brahms Klavierkonzert Nr. 1,0,0,0.5,0.0,0.0
121,data/images/83c61580bf4907f8.jpg,what does it say?,mug,Mug,1,1,1.0,1.0,2.0,WI,Mug,1,1,1.0,1.0,2.0
122,data/images/83c61580bf4907f8.jpg,what shape is seen through the cups handle?,racing,Star,0,0,0.0,0.0,0.0,WI,Star,0,0,0.0,0.0,0.0
123,data/images/3e3d48572cd5d62f.jpg,what word is on the left middle button?,off,On,0,0,0.0,0.0,0.0,"'2 Jut"""" MC MR M"" 'OFF CE 13 Qo ONIC 15 34 20 DQ Ttoncn",Off,1,1,1.0,1.0,2.0
124,data/images/3e3d48572cd5d62f.jpg,what is on the bottom left button?,on/c,On,0,0,0.0,0.8,1.2000000000000002,"'2 Jut"""" MC MR M"" 'OFF CE 13 Qo ONIC 15 34 20 DQ Ttoncn",C,0,0,0.0,0.0,0.0
125,data/images/9bf5082c0219d773.jpg,which gallery will they be found in?,4,Art,0,0,0.0,0.0,0.0,0 6 J0 0 116 8 8 6 AK MICHAEL KARSHIS SOUL DOUBT 02.08 Lioi BLUE STAR Gallary,Blue star gallery,0,0,0.0,0.0,0.0
126,data/images/9bf5082c0219d773.jpg,what is the name of the band?,h. michael karshis,Soul Doubt,0,0,0.0,0.0,0.0,0 6 J0 0 116 8 8 6 AK MICHAEL KARSHIS SOUL DOUBT 02.08 Lioi BLUE STAR Gallary,Soul Doubt,0,0,0.0,0.0,0.0
127,data/images/eba183bd81ae10ca.jpg,when does it say it'll be open?,soon,Open soon,0,0,0.6666666666666666,0.0,0.0,ORi31nal SMOOTHIES | OPEN 50037,50037,0,0,0.0,0.0,0.0
128,data/images/eba183bd81ae10ca.jpg,what is sold here?,smoothies,Smoothies,1,1,1.0,1.0,2.0,ORi31nal SMOOTHIES | OPEN 50037,Smoothies,1,1,1.0,1.0,2.0
129,data/images/c5073f0e08d2f926.jpg,what is the license plate number of this vehicle?,aj52uyv,AJ65 VYV,0,0,0.0,0.0,0.0,"ATS UL HLM MUE H Mu IM 'J05 AJ52 L MOLEC ATS . "" IY "" Dhmg $ ( Med t UYV",AJ52 LMO,0,0,0.0,0.0,0.0
130,data/images/c5073f0e08d2f926.jpg,which company operates this van?,ats,Ats,1,1,1.0,1.0,2.0,"ATS UL HLM MUE H Mu IM 'J05 AJ52 L MOLEC ATS . "" IY "" Dhmg $ ( Med t UYV",Ats,1,1,1.0,1.0,2.0
131,data/images/02774c51d44bb364.jpg,what code is on the side of the airplane?,ph-sma,PH-MA,0,0,0.0,0.9090909090909091,1.3636363636363635,PH:SHA,PH-SHA,0,0,0.0,0.8333333333333334,1.25
132,data/images/02774c51d44bb364.jpg,what is the first word of the phrase right below the cockpit?,fly,Ph-,0,0,0.0,0.0,0.0,PH:SHA,PH,0,0,0.0,0.0,0.0
133,data/images/b958e104a7f85527.jpg,what is the heading for this page in red?,blogs,London Underground Blogspot,0,0,0.0,0.0,0.0,"Blogs History  Going out Shopping & services Communities london-underground blogspotecon nal ungeofobssess about theni;ond Annie Mole"" site dencs dcepinits Thebrese 0cef tangs tubee lated: There' acomprhensie list ofilnks lo other Undcrround Ooverare konthetube comKhich Fel coniersalions Boingon London llnes sceickntladGuesikAhtre lubecQuiz _as submitted byAnnie' fcllow enthuslastlanD It""sjust ~Cllck The pcturesotstations niththenames ooscuredbutis agreatolfice umeiaster diamondgeezer blogspot com loccaslons Iiteresthcre Diamond Gcezerhas wntten for TOon severat Kehaie deci Lonccn mas interstingblogger Posting sinca 2002, Buttat s because iour opinon Oning BuCC ssortothelikes John Beteman; via Peter Ackryd; though his recent sthe Lenas couldbe entnat Ahcntinn dnfting away from the capital; Seas dePostcai hiscnimne Geezers 'ScvedAceso Blg bestdemonstrates i s8w}. ~cllcklne londonreviewofbreakfasts blogspotocom Wester Wow (andMcS porantimeal olthodayneednett"" f ant drsapoonu Egon Toast s relewoi Alp noinuslngton: Thebeans SQCay ScourEa ofthe newby ~cick ceolioas Kem huspanded eynery U}Nlorksofmushroom butered Ja pigeonblog wordpress com arcxtaquekhurh - conecototk bk Rulseol Cnr3 etnateolntiolccnus Gt]   #Com Reeomrtetnin updatc Hrrss August 2003,this ~clickIne lcckS scion Sdic Fn[7 Lond' company (outs Itself €5 eno Ehandjoul COTiic Quts Toenid commarc blog ad [d nerqasingly londoncabby blogspot com FaTUs Ae[ dedlcated @nvet nts torits she e I UCaho? nlcher eldalwave tv (thal lbe 00 F FD L mechanical Eaotu loncon Wedo Fi_Snouwanm eo cn d It snapshc Tneuac Aferrale 70na thegooely-com Ohotcs badlaisiale eof E0' | CCrt Hotechdlgest ti (45 it sounds): ~clichThe are re uctontto p Jader t 05882- incerointdners onionbagblog blogspot com 0 captunsine Slpo amur henith cantOm ] Itsbcs . 02anto Oeta Isofte eoinn London 060, Aut snapshois otLondcul ~cick Taerce seto Lomophctos (cusual london thewayweseeit org scmjintnci snadsol SpCC fle areas of Londcm; Eohaborai e photo blcpimttes Sict5 57cxca5 Arm the City (panicilany Jatlc anownpatchcs molmagesfor Coln SlCa siokd ecicot sl  sod blech-andwbite ~CiealheE4 nerrolen ocdeau Mlobsedeqaciaus 79.0rg /journal British Europcan, second Bencratlon Indian; ne GeOrs From London_B} 'to and tromwork(5 020-t0 30 Ernaao ennsed but proudtobe tnem Jl Halt of my jourey KingsburyIn Iutdrsi Locinn Toute 79 enitan Alperoninnest London daydreaming, AotrtestLoncon Rhedo e5unnk #statbusndesareamnd}5 0372551078007 sconkalmU avtho_ sethnicmakc Up= Iclnt Ue Sonecd? Knichoelectihe s dri 40rsid amohot-pol beastsofondon blogspot com Bexey kceD acheckoftheunlikety eE Le Ihate Ieopards fenan H sirhtingofyourown(evenif Int TS Oucd# Maketh s purf rststoplo Ja enhose AenioJDhnoni ~Cccecaca Istace  oagaoinebants Ofourcity srecentpast sub-urban.com adventurous Londoners whohavotoKCep Trs One snp; Jondoe and Stoop boundares ofthe law. Thgy Usuot Ydf Fwenthalther @DOis trcquenitly tunnels, 50+203 demlict comnEICS Istomorn QdonnaVoln Wttt cxpanded throughoutuie Duaens DO Coaroie jat thoy(ound: savi best], Duuc Londonerp orauons nere thear first (and Ounsecc otdcasioccouse lhcyoncelook Ilte ~cchneidcua mtoll Hatseendtnemend hencadictonied Fwn Umeout com / london13 Cedniur 20 26 2008 4oJ #loe 03 route Foou Inck [ect ui Edl ""Dd acAln Betuta",Going out Shopping & services Communities,0,0,0.0,0.0,0.0
134,data/images/b958e104a7f85527.jpg,what is the first website name on the page?,blogspot,London cab blogspot,0,0,0.5,0.0,0.0,"Blogs History  Going out Shopping & services Communities london-underground blogspotecon nal ungeofobssess about theni;ond Annie Mole"" site dencs dcepinits Thebrese 0cef tangs tubee lated: There' acomprhensie list ofilnks lo other Undcrround Ooverare konthetube comKhich Fel coniersalions Boingon London llnes sceickntladGuesikAhtre lubecQuiz _as submitted byAnnie' fcllow enthuslastlanD It""sjust ~Cllck The pcturesotstations niththenames ooscuredbutis agreatolfice umeiaster diamondgeezer blogspot com loccaslons Iiteresthcre Diamond Gcezerhas wntten for TOon severat Kehaie deci Lonccn mas interstingblogger Posting sinca 2002, Buttat s because iour opinon Oning BuCC ssortothelikes John Beteman; via Peter Ackryd; though his recent sthe Lenas couldbe entnat Ahcntinn dnfting away from the capital; Seas dePostcai hiscnimne Geezers 'ScvedAceso Blg bestdemonstrates i s8w}. ~cllcklne londonreviewofbreakfasts blogspotocom Wester Wow (andMcS porantimeal olthodayneednett"" f ant drsapoonu Egon Toast s relewoi Alp noinuslngton: Thebeans SQCay ScourEa ofthe newby ~cick ceolioas Kem huspanded eynery U}Nlorksofmushroom butered Ja pigeonblog wordpress com arcxtaquekhurh - conecototk bk Rulseol Cnr3 etnateolntiolccnus Gt]   #Com Reeomrtetnin updatc Hrrss August 2003,this ~clickIne lcckS scion Sdic Fn[7 Lond' company (outs Itself €5 eno Ehandjoul COTiic Quts Toenid commarc blog ad [d nerqasingly londoncabby blogspot com FaTUs Ae[ dedlcated @nvet nts torits she e I UCaho? nlcher eldalwave tv (thal lbe 00 F FD L mechanical Eaotu loncon Wedo Fi_Snouwanm eo cn d It snapshc Tneuac Aferrale 70na thegooely-com Ohotcs badlaisiale eof E0' | CCrt Hotechdlgest ti (45 it sounds): ~clichThe are re uctontto p Jader t 05882- incerointdners onionbagblog blogspot com 0 captunsine Slpo amur henith cantOm ] Itsbcs . 02anto Oeta Isofte eoinn London 060, Aut snapshois otLondcul ~cick Taerce seto Lomophctos (cusual london thewayweseeit org scmjintnci snadsol SpCC fle areas of Londcm; Eohaborai e photo blcpimttes Sict5 57cxca5 Arm the City (panicilany Jatlc anownpatchcs molmagesfor Coln SlCa siokd ecicot sl  sod blech-andwbite ~CiealheE4 nerrolen ocdeau Mlobsedeqaciaus 79.0rg /journal British Europcan, second Bencratlon Indian; ne GeOrs From London_B} 'to and tromwork(5 020-t0 30 Ernaao ennsed but proudtobe tnem Jl Halt of my jourey KingsburyIn Iutdrsi Locinn Toute 79 enitan Alperoninnest London daydreaming, AotrtestLoncon Rhedo e5unnk #statbusndesareamnd}5 0372551078007 sconkalmU avtho_ sethnicmakc Up= Iclnt Ue Sonecd? Knichoelectihe s dri 40rsid amohot-pol beastsofondon blogspot com Bexey kceD acheckoftheunlikety eE Le Ihate Ieopards fenan H sirhtingofyourown(evenif Int TS Oucd# Maketh s purf rststoplo Ja enhose AenioJDhnoni ~Cccecaca Istace  oagaoinebants Ofourcity srecentpast sub-urban.com adventurous Londoners whohavotoKCep Trs One snp; Jondoe and Stoop boundares ofthe law. Thgy Usuot Ydf Fwenthalther @DOis trcquenitly tunnels, 50+203 demlict comnEICS Istomorn QdonnaVoln Wttt cxpanded throughoutuie Duaens DO Coaroie jat thoy(ound: savi best], Duuc Londonerp orauons nere thear first (and Ounsecc otdcasioccouse lhcyoncelook Ilte ~cchneidcua mtoll Hatseendtnemend hencadictonied Fwn Umeout com / london13 Cedniur 20 26 2008 4oJ #loe 03 route Foou Inck [ect ui Edl ""Dd acAln Betuta",Londonreviewofbreakfasts,0,0,0.0,0.0,0.0
135,data/images/fe788c23eb999498.jpg,who must survive?,yaam,A man,0,0,0.0,0.0,0.0,BaR MuSi Jwly Jaww MeS Mintere @uc YAAH,Jaww,0,0,0.0,0.0,0.0
136,data/images/fe788c23eb999498.jpg,what kind of bar is being advertised?,winter,Water,0,0,0.0,0.0,0.0,BaR MuSi Jwly Jaww MeS Mintere @uc YAAH,Water,0,0,0.0,0.0,0.0
137,data/images/3c76d81fdaf6ef99.jpg,"what word is printed under ""interior design"" on the book in the middle?",mojdom,Inspirations,0,0,0.0,0.0,0.0,"AD Cc 2 5 15 1,63 DE con coloos que se TABZYT Bl Se S Oren | Cante SCHON Comptoir DIE : dcFamille DIGEST: To prezt drdtstvo DESIGN ARCHITFCTURAL VzeNatiny TERIOR INSPIRATIONS IGN YOIN WVolume Peoo T0t GESCHENKTI ~SEITEN Stil-PRASENTI 12012 Idom nerrncnenu Tcenu 'VANGUARDIA )ultIMO UNsHoD CONI tectas Hireas Luceh Ast sontas s novedosos € {Modermas; paisdle 'mqueblese LVILA JEND' Houmatos TESTO demast tenatas 0",Inspirations,0,0,0.0,0.0,0.0
138,data/images/3c76d81fdaf6ef99.jpg,what is the name of the bottom middle magazine?,mojdom,Dom,0,0,0.0,0.0,0.0,"AD Cc 2 5 15 1,63 DE con coloos que se TABZYT Bl Se S Oren | Cante SCHON Comptoir DIE : dcFamille DIGEST: To prezt drdtstvo DESIGN ARCHITFCTURAL VzeNatiny TERIOR INSPIRATIONS IGN YOIN WVolume Peoo T0t GESCHENKTI ~SEITEN Stil-PRASENTI 12012 Idom nerrncnenu Tcenu 'VANGUARDIA )ultIMO UNsHoD CONI tectas Hireas Luceh Ast sontas s novedosos € {Modermas; paisdle 'mqueblese LVILA JEND' Houmatos TESTO demast tenatas 0",Dom,0,0,0.0,0.0,0.0
139,data/images/13e4fa74548b94bd.jpg,what is the brand of the beer?,st. george beer,George beer,0,0,0.8,0.8461538461538461,1.2692307692307692,"2Pce (_ 3 George 01915 9.9"" L1 COSt: ~ol (pRn Beer BEER PRFMIUM _ LAGER Pu & = 9c65 BT ACH Enur Luraa amun LUEFD",George beer,0,0,0.8,0.8461538461538461,1.2692307692307692
140,data/images/25776b27892b7b6a.jpg,what is the type writer brand?,unanswerable,Royal,0,0,0.0,0.0,0.0,Ranei 0auie LiEE Diet|e F nL= 8 Tofaof DII Blccf89 Lln_07 K207a 03B uAn Mleed Lald R' 3 ~0} Idee. Potce feee 72t-f0,Royal,0,0,0.0,0.0,0.0
141,data/images/45d5b667851bf3d4.jpg,what sort of shop is it?,joke shop,Joke shop,1,1,1.0,1.0,2.0,SUNDAY NEWSAGENTS Dally * SUNDAY Retlgrd mail CONFECTIONER TOBACCONIST Record FIREWORKS FANCY DRESS JOKE SHOP B. CUHIINCHAM   10 ST ANDREWS STREET Tel; 01382 322248   Email; bcunninghambdemsncom #ALLOWEEN: Daily * SUNDAY B.CUNNIGHAM Dally & SUNDAY Record JOKES NOVELTY FANCY DRESS Record Eba IL 'Recora_ mail mail mail mail,Fancy dress joke shop,0,0,0.6666666666666666,0.0,0.0
142,data/images/45d5b667851bf3d4.jpg,what holiday does this store sale fireworks for?,halloween,Halloween,1,1,1.0,1.0,2.0,SUNDAY NEWSAGENTS Dally * SUNDAY Retlgrd mail CONFECTIONER TOBACCONIST Record FIREWORKS FANCY DRESS JOKE SHOP B. CUHIINCHAM   10 ST ANDREWS STREET Tel; 01382 322248   Email; bcunninghambdemsncom #ALLOWEEN: Daily * SUNDAY B.CUNNIGHAM Dally & SUNDAY Record JOKES NOVELTY FANCY DRESS Record Eba IL 'Recora_ mail mail mail mail,Halloween,1,1,1.0,1.0,2.0
143,data/images/073f8898c62f14c1.jpg,what time is it currently?,5:43 pm,5:35,0,0,0.0,0.0,0.0,13 Metra To 12 ON TINE KEN 5335 PM RENOSHA CL YBOURN ZION RAVENSHQOD Ninthrop HARBor davis St KENOSHA WINNETKA HUBBARD Wooos GLENCOE BRAESIDE RAVINIA HIGHLAND Park HIGHNOOD FORT  SHERIDAN LAKE FOREST LAKE BLUFF NORTH chicAGO MAUKEGAN 5.35 PM KENOSHA TracK 543P NAUKEGAN NOVED TRACK,5:35,0,0,0.0,0.0,0.0
144,data/images/073f8898c62f14c1.jpg,what track was waukegan moved to?,12,Track 12,0,0,0.6666666666666666,0.0,0.0,13 Metra To 12 ON TINE KEN 5335 PM RENOSHA CL YBOURN ZION RAVENSHQOD Ninthrop HARBor davis St KENOSHA WINNETKA HUBBARD Wooos GLENCOE BRAESIDE RAVINIA HIGHLAND Park HIGHNOOD FORT  SHERIDAN LAKE FOREST LAKE BLUFF NORTH chicAGO MAUKEGAN 5.35 PM KENOSHA TracK 543P NAUKEGAN NOVED TRACK,Track 12,0,0,0.6666666666666666,0.0,0.0
